#Galactic Foreground Noise
#Hils-Bender Approximation
#
#
# f	ASD
1.000000000000000082e-05	1.081921999999999997e-16
5.000000000000000240e-05	1.654744999999999895e-17
1.000000000000000048e-04	7.371051000000000053e-18
1.023292999999999962e-04	7.175674999999999375e-18
1.047129000000000050e-04	6.985477000000000751e-18
1.071518999999999998e-04	6.800320999999999701e-18
1.096478000000000041e-04	6.620073000000000011e-18
1.122017999999999936e-04	6.444602000000000153e-18
1.148154000000000053e-04	6.273782000000000010e-18
1.174898000000000012e-04	6.107490000000000310e-18
1.202263999999999980e-04	5.945606000000000316e-18
1.230268999999999926e-04	5.788011999999999859e-18
1.258924999999999877e-04	5.634595999999999689e-18
1.288250000000000007e-04	5.485245999999999786e-18
1.318256999999999871e-04	5.339855000000000003e-18
1.348963000000000115e-04	5.198316999999999701e-18
1.380383999999999962e-04	5.060530999999999655e-18
1.412538000000000129e-04	4.926397000000000149e-18
1.445440000000000039e-04	4.795819000000000288e-18
1.479107999999999866e-04	4.668700999999999945e-18
1.513561000000000127e-04	4.544952999999999916e-18
1.548816999999999913e-04	4.424485000000000227e-18
1.584892999999999870e-04	4.307210000000000210e-18
1.621810000000000113e-04	4.193044000000000043e-18
1.659587000000000074e-04	4.081904000000000186e-18
1.698244000000000066e-04	3.973709000000000123e-18
1.737801000000000135e-04	3.868382999999999980e-18
1.778279000000000123e-04	3.765848000000000086e-18
1.819701000000000012e-04	3.666030999999999872e-18
1.862087000000000117e-04	3.568859000000000309e-18
1.905460999999999949e-04	3.474263999999999928e-18
1.949844999999999964e-04	3.382174999999999878e-18
1.995261999999999871e-04	3.292527999999999819e-18
2.041737999999999865e-04	3.205256000000000103e-18
2.089295999999999927e-04	3.120298000000000081e-18
2.137961999999999979e-04	3.037591999999999976e-18
2.187761999999999942e-04	2.957078000000000190e-18
2.238720999999999940e-04	2.878698000000000149e-18
2.290868000000000103e-04	2.802395999999999845e-18
2.344229000000000083e-04	2.728116000000000036e-18
2.398833000000000009e-04	2.655804000000000124e-18
2.454709000000000014e-04	2.585409999999999865e-18
2.511885999999999958e-04	2.516881000000000097e-18
2.570396000000000182e-04	2.450168999999999985e-18
2.630267999999999734e-04	2.385224999999999956e-18
2.691535000000000108e-04	2.322003000000000124e-18
2.754228999999999749e-04	2.260455999999999938e-18
2.818383000000000151e-04	2.200540999999999976e-18
2.884032000000000240e-04	2.142214000000000148e-18
2.951208999999999885e-04	2.085431999999999875e-18
3.019952000000000118e-04	2.030156000000000093e-18
3.090295000000000064e-04	1.976345000000000017e-18
3.162277999999999812e-04	1.923959999999999814e-18
3.235937000000000253e-04	1.872963999999999828e-18
3.311311000000000050e-04	1.823319000000000120e-18
3.388441999999999973e-04	1.774990999999999956e-18
3.467368999999999768e-04	1.727943000000000066e-18
3.548134000000000205e-04	1.682141999999999997e-18
3.630781000000000026e-04	1.637555999999999963e-18
3.715351999999999999e-04	1.594151000000000000e-18
3.801893999999999890e-04	1.551896999999999924e-18
3.890451000000000065e-04	1.510761999999999950e-18
3.981071999999999888e-04	1.470718000000000073e-18
4.073802999999999864e-04	1.431734999999999916e-18
4.168694000000000240e-04	1.393785999999999950e-18
4.265795000000000177e-04	1.356842000000000079e-18
4.365158000000000059e-04	1.320877999999999991e-18
4.466836000000000070e-04	1.285866999999999962e-18
4.570881999999999853e-04	1.251784000000000064e-18
4.677350999999999731e-04	1.218603999999999983e-18
4.786300999999999967e-04	1.186303999999999970e-18
4.897788000000000141e-04	1.154859999999999993e-18
5.011872000000000115e-04	1.124250000000000007e-18
5.128614000000000089e-04	1.094449999999999981e-18
5.248075000000000266e-04	1.065440999999999945e-18
5.370318000000000444e-04	1.037201000000000048e-18
5.495409000000000361e-04	1.009708999999999948e-18
5.623413000000000500e-04	9.829454999999999209e-19
5.754399000000000536e-04	9.568916000000000260e-19
5.888437000000000488e-04	9.315283999999999374e-19
6.025596000000000034e-04	9.068374000000000200e-19
6.165949999999999469e-04	8.828009000000000940e-19
6.309573000000000178e-04	8.594014999999999680e-19
6.456542000000000227e-04	8.366222999999999768e-19
6.606933999999999854e-04	8.144469000000000185e-19
6.760829999999999574e-04	7.928591999999999796e-19
6.918309999999999564e-04	7.718438000000000406e-19
7.079458000000000278e-04	7.513854000000000247e-19
7.244359999999999602e-04	7.314693000000000210e-19
7.413101999999999756e-04	7.120811000000000104e-19
7.585775999999999587e-04	6.932066999999999624e-19
7.762471000000000171e-04	6.748327000000000438e-19
7.943282000000000294e-04	6.569456000000000082e-19
8.128305000000000165e-04	6.395327000000000275e-19
8.317637999999999594e-04	6.225812999999999845e-19
8.511379999999999814e-04	6.060793000000000280e-19
8.709635999999999767e-04	5.900146000000000175e-19
8.912508999999999883e-04	5.743758000000000102e-19
9.120108000000000468e-04	5.591514000000000352e-19
9.332543000000000002e-04	5.443306000000000301e-19
9.549925999999999814e-04	5.299026999999999606e-19
9.772372000000000090e-04	5.158571000000000136e-19
1.000000000000000021e-03	5.021838999999999953e-19
1.023292999999999989e-03	4.888730000000000410e-19
1.047128999999999942e-03	4.759150000000000018e-19
1.071518999999999944e-03	4.633005000000000178e-19
1.096477999999999906e-03	4.510202999999999966e-19
1.122018000000000017e-03	4.390655999999999589e-19
1.148153999999999971e-03	4.274277999999999814e-19
1.174897999999999958e-03	4.160983999999999768e-19
1.202263999999999980e-03	4.050693999999999987e-19
1.230268999999999981e-03	3.943325999999999963e-19
1.258924999999999931e-03	3.838800000000000231e-19
1.288249999999999899e-03	3.737030999999999918e-19
1.318256999999999979e-03	3.637910000000000043e-19
1.348962999999999898e-03	3.541263999999999937e-19
1.380383999999999908e-03	3.446755999999999839e-19
1.412538000000000075e-03	3.353677999999999778e-19
1.445440000000000093e-03	3.260596000000000033e-19
1.479108000000000029e-03	3.164783000000000022e-19
1.513561000000000073e-03	3.061517000000000024e-19
1.548817000000000076e-03	2.943536000000000023e-19
1.584892999999999979e-03	2.801377000000000035e-19
1.621810000000000005e-03	2.625681000000000050e-19
1.659586999999999911e-03	2.411857000000000239e-19
1.698244000000000012e-03	2.164958000000000076e-19
1.737800999999999972e-03	1.900322000000000104e-19
1.778279000000000014e-03	1.638010999999999944e-19
1.819700999999999957e-03	1.395142999999999996e-19
1.862086999999999900e-03	1.181609999999999966e-19
1.905461000000000004e-03	1.000306000000000017e-19
1.949844999999999964e-03	8.495621999999999881e-20
1.995261999999999817e-03	7.255691000000000576e-20
2.041737999999999973e-03	6.239671000000000444e-20
2.089296000000000035e-03	5.406538999999999941e-20
2.137962000000000196e-03	4.720972999999999967e-20
2.187762000000000213e-03	4.153900000000000267e-20
2.238720999999999940e-03	3.681958999999999803e-20
2.290868000000000158e-03	3.286586999999999922e-20
2.344229000000000191e-03	2.953112000000000238e-20
2.398832999999999955e-03	2.669931999999999995e-20
2.454708999999999797e-03	2.427858000000000089e-20
2.511886000000000067e-03	2.219582000000000043e-20
2.570395999999999966e-03	2.039264000000000088e-20
2.630267999999999842e-03	1.882213000000000105e-20
2.691535000000000108e-03	1.744635999999999933e-20
2.754228999999999965e-03	1.623454999999999851e-20
